material,exp_id,iteration,replication,writeLatency_mean,writeEnergy_mean,Loo_norm_Error,L2_norm_Error
Ag-aSi,exp5,21,92,489513.652216846,18.766068611473326,0.0016846930752520582,0.000896728642534322
Ag-aSi,exp5,21,93,472208.53137992066,18.176019530741744,0.00907010939118484,0.007959254278899174
Ag-aSi,exp5,21,94,470128.53802914853,18.117215947606038,0.007450432967260221,0.007119072438088858
Ag-aSi,exp5,21,95,470370.47796761163,18.112107879148063,0.009073452121209498,0.007824814041734294
Ag-aSi,exp5,21,96,470108.7488753048,18.120592453735004,0.012721172666688863,0.012467119273221118
Ag-aSi,exp5,21,97,471544.0515214586,18.13545480127543,0.011180353175766196,0.01068455513792785
Ag-aSi,exp5,21,98,469911.76831222634,18.114774173924523,0.00870964978461271,0.008000660072542918
Ag-aSi,exp5,21,99,462211.55310299376,17.871897966175492,0.008158678567612453,0.0076037199603754555
Ag-aSi,exp6,21,1,158614.93329405168,12.29481823784379,0.00773450437376332,0.007147686482615993
Ag-aSi,exp6,21,10,155783.2077848203,12.110799737778573,0.009018173061611082,0.008796923008003865
Ag-aSi,exp6,21,11,160954.97218328263,12.459001257467731,0.005842672650742727,0.004895814472790246
Ag-aSi,exp6,21,12,162322.28845559154,12.546908160547334,0.007587490830325036,0.007414157861376861
Ag-aSi,exp6,21,13,160903.96673712792,12.456238879837558,0.0008129791996633435,0.0004932835502008553
Ag-aSi,exp6,21,14,165729.72392482168,12.775486865651459,0.003942477344017034,0.003449180468731945
Ag-aSi,exp6,21,15,167101.6178878976,12.867997830734598,0.008228319592343856,0.0077158886244376185
Ag-aSi,exp6,21,16,162018.53808174463,12.522446637322407,0.00935271919167007,0.008872065740254079
Ag-aSi,exp6,21,17,169188.42555866568,13.009644474569598,0.004926730852444168,0.004491398047735426
Ag-aSi,exp6,21,18,161009.3935032824,12.467064310407519,0.002070970890934809,0.0014209699620429603
Ag-aSi,exp6,21,19,162210.61428635978,12.538190475736688,0.0062792516158327,0.005480708512064188
Ag-aSi,exp6,21,2,166903.68211558994,12.856085272231747,0.010052980798254599,0.009717508616812112
Ag-aSi,exp6,21,20,166921.6544971279,12.85679566615472,0.00909869289437491,0.008869729486105312
Ag-aSi,exp6,21,21,166923.14996943576,12.856280225044422,0.008948806241626464,0.007882801712685156
Ag-aSi,exp6,21,22,159688.76666943505,12.37340592711679,0.00730204616203527,0.007066895756713789
Ag-aSi,exp6,21,23,166967.80160943698,12.862797080470854,0.003909428570503207,0.0033514896172022438
Ag-aSi,exp6,21,24,166883.84759251276,12.85707932849703,0.01004632860720038,0.0099361898911852
Ag-aSi,exp6,21,25,166764.0251417425,12.854324820039958,0.008081868789627368,0.00739494968837683
Ag-aSi,exp6,21,26,166858.96232020415,12.854965423591015,0.009850143370501704,0.009787413404481611
Ag-aSi,exp6,21,27,162397.9270540519,12.550301842955811,0.011184794087023157,0.010786891120427411
Ag-aSi,exp6,21,28,162797.07308020638,12.64374631518472,0.00809947976208963,0.006718638655379769
Ag-aSi,exp6,21,29,168912.6728786669,12.998204426366819,0.007029569729156303,0.006580552466148678
Ag-aSi,exp6,21,3,158397.22362636082,12.284456117371466,0.008214609381370043,0.007910400546069948
Ag-aSi,exp6,21,30,161954.53724482172,12.518890261118894,0.01061160207974482,0.01029649238984335
Ag-aSi,exp6,21,31,157541.6579463589,12.294193745481685,0.009084714513436933,0.00745774018605534
Ag-aSi,exp6,21,32,167964.32756020376,12.957485949576336,0.009881347086911218,0.009359852358594618
Ag-aSi,exp6,21,33,167263.9430740524,12.880686188216337,0.00824000458823578,0.00781823671955803
Ag-aSi,exp6,21,34,162420.30264636042,12.552133724370243,0.010623319359685182,0.00965896893752758
Ag-aSi,exp6,21,35,160369.20095251332,12.422205851387707,0.004957756393237024,0.004788409718988199
Ag-aSi,exp6,21,36,160934.48679405174,12.459824838396655,0.006917295480187438,0.006351473571749535
Ag-aSi,exp6,21,37,155473.6667786671,12.068138356245166,0.012643635790174095,0.012305394395872046
Ag-aSi,exp6,21,38,162435.48874789872,12.550233784511203,0.012989784754259678,0.012702861686017855
Ag-aSi,exp6,21,39,166847.3315232814,12.855913687371189,0.011479646715690659,0.011198758776313858
Ag-aSi,exp6,21,4,166890.30241097359,12.85864896937707,0.0071458873670294755,0.007047729535754227
Ag-aSi,exp6,21,40,158774.66593559022,12.31094486622625,0.009409194120752567,0.009103680295288515
Ag-aSi,exp6,21,41,159346.94721405118,12.38436138083145,0.005390696313647931,0.004778183294327772
Ag-aSi,exp6,21,42,166929.55219559,12.860107447367401,0.009766402893997852,0.009217397387397025
Ag-aSi,exp6,21,43,153964.6112417442,11.978909292373254,0.007562339888629588,0.0073792920384315175
Ag-aSi,exp6,21,44,158156.10811097475,12.331542527179089,0.0042225053786590465,0.003759100244391204
Ag-aSi,exp6,21,45,154883.06624943562,12.073946116656224,0.0031974650922308077,0.003014786551181849
Ag-aSi,exp6,21,46,163797.48669405104,12.640711429776859,0.009386798562531785,0.009028281239745937
Ag-aSi,exp6,21,47,166754.6227125115,12.852603336316518,0.007163125089404647,0.0070551971029795225
Ag-aSi,exp6,21,48,150490.3478094384,11.750698484488934,0.00470054221133957,0.004211716620430923
Ag-aSi,exp6,21,49,157520.83084328187,12.226566657304256,0.007182765904095904,0.006716218484510221
Ag-aSi,exp6,21,5,150214.15397712827,11.728069025588121,0.004778804959028459,0.004333911455562675
Ag-aSi,exp6,21,50,155238.44357712846,12.081547618809964,0.003866982154177095,0.0029474685609549365
Ag-aSi,exp6,21,51,166710.84750174312,12.846269591262503,0.0071779075656611645,0.006506688236130035
Ag-aSi,exp6,21,52,164249.44797866733,12.738073678533794,0.007441595707089046,0.007165684057914857
Ag-aSi,exp6,21,53,159447.14280174393,12.34545312113588,0.012112073274842565,0.011960845555752844
Ag-aSi,exp6,21,54,160571.86956174407,12.432448389479319,0.0058405496030680595,0.0055338992802133795
Ag-aSi,exp6,21,55,158839.44305712933,12.307690469703687,0.007039347783293894,0.006488302353233086
Ag-aSi,exp6,21,56,154110.14109405119,11.986293257559383,0.006455554779357933,0.005723305361356803
Ag-aSi,exp6,21,57,156868.59730328314,12.186012954337626,0.004285157417887105,0.0028906304153996274
Ag-aSi,exp6,21,58,161561.66963251316,12.550210733012287,0.006351805647383747,0.005692271088221173
Ag-aSi,exp6,21,59,158358.7259786676,12.281362909333138,0.005467330596605364,0.005199573887591775
Ag-aSi,exp6,21,6,167062.32376328128,12.867983762735227,0.011962453993940036,0.01189418012038774
Ag-aSi,exp6,21,60,166872.90183405078,12.858121041441029,0.009114555228140229,0.008530568881175624
Ag-aSi,exp6,21,61,162353.38053866723,12.548847978061591,0.010968499633833109,0.010417784180749302
Ag-aSi,exp6,21,62,162872.16110943657,12.636496244077216,0.0014965656376122426,0.0007507894500211017
Ag-aSi,exp6,21,63,162571.3282955907,12.672997989164022,0.0011751244442764453,0.0007766503786296502
Ag-aSi,exp6,21,64,167674.45417097525,12.909768240882622,0.005710695285153262,0.005271433150585525
Ag-aSi,exp6,21,65,166619.3003417429,12.839533873598441,0.008320986203934122,0.007963550190807928
Ag-aSi,exp6,21,66,162555.80135251337,12.555946655202773,0.010865550117935099,0.010200632827298854
Ag-aSi,exp6,21,67,164120.17529251255,12.729335433902225,0.005326730996869529,0.005184627250253508
Ag-aSi,exp6,21,68,167303.6541755894,12.892546705437706,0.005884306960109476,0.00483020551653093
Ag-aSi,exp6,21,69,164451.05345251542,12.74076729651655,0.005682189107208986,0.005315414569502173
Ag-aSi,exp6,21,7,172610.0350955893,13.375427157603456,0.003701639610543914,0.003437065898755159
Ag-aSi,exp6,21,70,166994.68100020426,12.859489979107634,0.008208419818194325,0.007559396030706942
Ag-aSi,exp6,21,71,163531.56247558995,12.624387072893027,0.007503270210726897,0.0067189899005222755
Ag-aSi,exp6,21,72,157878.82986635892,12.233731084584228,0.011623378423436961,0.011321315181380262
Ag-aSi,exp6,21,73,144065.51846943554,11.324113127275528,0.0021855009435240973,0.001940326235311772
Ag-aSi,exp6,21,74,159258.66392943636,12.335148662429846,0.010921593867551146,0.010716128662575087
Ag-aSi,exp6,21,75,170106.4495725152,13.08242606355546,0.003099753939957807,0.0019382601310679718
Ag-aSi,exp6,21,76,158471.30481866648,12.28732404734006,0.00802584194171661,0.007880256740897465
Ag-aSi,exp6,21,77,166896.8397802052,12.858548026727421,0.009707214336578989,0.009168508178777533
Ag-aSi,exp6,21,78,166825.42397712677,12.854177678644234,0.00740679776978483,0.007129210348658529
Ag-aSi,exp6,21,79,166946.08155405032,12.859812055581967,0.010474625893413322,0.01028631530177207
Ag-aSi,exp6,21,8,170184.6957571293,13.08332230657371,0.006364563466968131,0.005823508364126485
Ag-aSi,exp6,21,80,166918.66581405047,12.85749719167884,0.008093338785354565,0.0079097913927665
Ag-aSi,exp6,21,81,162237.72965251395,12.546438825280722,0.010824138156580903,0.010710869129867406
Ag-aSi,exp6,21,82,158259.33907097505,12.270588913322024,0.009630722660918214,0.009355861028450317
Ag-aSi,exp6,21,83,166908.3658586664,12.855468086518032,0.008384142053234433,0.008178292160209884
Ag-aSi,exp6,21,84,169503.02552020538,13.028069775814858,0.005533151635166085,0.004956928618111781
Ag-aSi,exp6,21,85,162378.08653559219,12.545500030297617,0.01022146651382412,0.010043458535229623
Ag-aSi,exp6,21,86,162415.30673713193,12.556802710618618,0.010931867004302974,0.010715142617598553
Ag-aSi,exp6,21,87,160329.45055097342,12.40599348257006,0.010034576687413414,0.009790929498101987
Ag-aSi,exp6,21,88,168545.53599405236,12.978225898059065,0.007484648128799682,0.006694970080706319
Ag-aSi,exp6,21,89,164458.1204048208,12.68020581355747,0.009834301378184926,0.009450029363985767
Ag-aSi,exp6,21,9,168122.95067712868,12.943236921307701,0.008024626997333762,0.007595186663739253
Ag-aSi,exp6,21,90,163555.8215094369,12.624589629339066,0.0073212825792211885,0.006707068580402641
Ag-aSi,exp6,21,91,162397.2076448227,12.542949313906135,0.008486077785735924,0.00807352084033297
Ag-aSi,exp6,21,92,157722.14234482136,12.232195941155677,0.011034494777984898,0.010654348571785013
Ag-aSi,exp6,21,93,,,,0.010654348571785013
AlOx-HfO2,exp1,21,1,2848761.8078114334,844.8454421935575,0.018437460014613608,0.018196475550095372
AlOx-HfO2,exp1,21,10,2852283.941156057,844.9143341428262,0.02488536141178436,0.024635215890952654
AlOx-HfO2,exp1,21,100,2848182.2985806665,844.7707359153619,0.020943092895927506,0.017660706361068243
AlOx-HfO2,exp1,21,11,2847315.5760976057,844.7125044129604,0.016724641703125417,0.016504452787563444
AlOx-HfO2,exp1,21,12,2849801.2580483654,844.848627387715,0.020890088012816405,0.02042789489779274
AlOx-HfO2,exp1,21,13,2851180.5870206812,844.8925741360888,0.02222349527167306,0.021970420499939407
AlOx-HfO2,exp1,21,14,2841160.7583099045,844.4590951451144,0.00607281643571276,0.005831382987864336
AlOx-HfO2,exp1,21,15,2851136.820620654,844.8779760492804,0.022349092703249668,0.022109821201051576
AlOx-HfO2,exp1,21,16,2853740.469676055,845.0544051470474,0.02718711691221314,0.02694599684275676
AlOx-HfO2,exp1,21,17,2855751.282097572,845.013381115933,0.031210233986416428,0.030955740964223974
AlOx-HfO2,exp1,21,18,2856643.313319143,844.9382758285083,0.0331598669534241,0.03280736933841923
AlOx-HfO2,exp1,21,19,2855812.645789891,845.0335675926465,0.031051662634999207,0.030798470307242445
AlOx-HfO2,exp1,21,2,2844031.9592145123,844.6332996650303,0.013038078821973784,0.010387527250847663
AlOx-HfO2,exp1,21,20,2849992.056952981,844.8439811530158,0.022481375485140318,0.02086102288021577
AlOx-HfO2,exp1,21,21,2854713.698519137,844.9880897631951,0.028744649664291563,0.028497119912867408
AlOx-HfO2,exp1,21,22,2850741.0606206874,844.6946622394661,0.024154493825705836,0.02391085901614034
AlOx-HfO2,exp1,21,23,2849259.926672983,844.8297295187168,0.02129821591357916,0.019645135972430422
AlOx-HfO2,exp1,21,24,2853578.631891434,844.9751808808611,0.02784846962233023,0.02762738277412468
AlOx-HfO2,exp1,21,25,2853695.724322218,845.0173554398694,0.02760230754295316,0.027387088663365963
AlOx-HfO2,exp1,21,26,2859829.9457652797,844.89188354365,0.0392943491682343,0.0390987579328631
AlOx-HfO2,exp1,21,27,2850808.3053375995,844.7538536122213,0.02335042617809769,0.02305620769545397
AlOx-HfO2,exp1,21,28,2855654.6376575846,845.0294736855564,0.031062758871958855,0.03064574024645189
AlOx-HfO2,exp1,21,29,2850956.0006821915,844.8025576412044,0.023024686519969396,0.02274517236176069
AlOx-HfO2,exp1,21,3,2859697.1900729756,844.8427623024061,0.039897205933873796,0.03968840442276845
AlOx-HfO2,exp1,21,30,2846353.3666298822,844.7653947789792,0.017849436919054083,0.01424988425068119
AlOx-HfO2,exp1,21,31,2839095.335312965,844.545681047861,0.0019215668017009376,0.0016025159247505254
AlOx-HfO2,exp1,21,32,2852255.7902637427,844.9013332125944,0.0249613933820263,0.02472568442844637
AlOx-HfO2,exp1,21,33,2858022.176392989,845.0019253838768,0.035510844767636086,0.03528463331111703
AlOx-HfO2,exp1,21,34,2720866.3742482956,787.7945900508557,0.0417807836694752,0.04147906558953571
AlOx-HfO2,exp1,21,35,2850129.3626699266,844.9412748673432,0.020226201120975198,0.019978964171432155
AlOx-HfO2,exp1,21,36,2850962.125112988,844.8058530470312,0.023092391303580758,0.022706270162346106
AlOx-HfO2,exp1,21,37,2848552.908611425,844.7693074922914,0.019086889766674463,0.018658189835835875
AlOx-HfO2,exp1,21,38,2850572.048679137,844.8782533523895,0.028889945210087534,0.022356319706693082
AlOx-HfO2,exp1,21,39,2845075.961263747,844.6969226862016,0.012132923423746016,0.011874903713484698
AlOx-HfO2,exp1,21,4,2847111.2488114294,844.7570328596148,0.023909934953154598,0.01708502032646677
AlOx-HfO2,exp1,21,40,2854703.337482202,845.0001518842681,0.028500314118875006,0.028204853667574296
AlOx-HfO2,exp1,21,41,2846597.037389903,844.8526982706235,0.013491322357755652,0.013267492956005282
AlOx-HfO2,exp1,21,42,2720633.836894446,787.7066208167066,0.041714244196623576,0.03677837329904599
AlOx-HfO2,exp1,21,43,2841236.185509884,844.4903537614325,0.005795687896951975,0.005521824347369663
AlOx-HfO2,exp1,21,44,2841183.9905560585,844.4678123850107,0.006007534474881154,0.005757439596353674
AlOx-HfO2,exp1,21,45,2858895.7513714293,844.9353830047951,0.037844437076224424,0.037627775869636226
AlOx-HfO2,exp1,21,46,2853716.0674606715,845.0372701519375,0.027450680364111992,0.027210887835656835
AlOx-HfO2,exp1,21,47,2857947.7371006818,844.971280745339,0.03589576513868312,0.035627202358505625
AlOx-HfO2,exp1,21,48,2851002.036722226,844.8277948430339,0.022842022542406273,0.02253056745847919
AlOx-HfO2,exp1,21,49,2847390.143728358,844.7450130636955,0.016357107018453578,0.01609053385721897
AlOx-HfO2,exp1,21,5,2856572.949540672,844.8730921344261,0.033589294200787136,0.0333814895320774
AlOx-HfO2,exp1,21,50,2850325.151485276,844.8285708318981,0.029109142401305042,0.022605120229806618
AlOx-HfO2,exp1,21,51,2850404.413805288,844.5435986871538,0.02235122606741108,0.021822573684746004
AlOx-HfO2,exp1,21,52,2851204.5116975848,844.9038351047839,0.022099629365232715,0.021824657666321794
AlOx-HfO2,exp1,21,53,2859701.8221960543,844.8484600030886,0.039821798410798144,0.03960127964244486
AlOx-HfO2,exp1,21,54,2854659.1875037607,844.956569480034,0.029325856214907832,0.029072231660225677
AlOx-HfO2,exp1,21,55,2845066.911909903,844.6888707412735,0.012384513182204921,0.01212514686761186
AlOx-HfO2,exp1,21,56,2848459.836365279,844.7367219940377,0.019187108575125317,0.01891019689287355
AlOx-HfO2,exp1,21,57,2859646.069580676,844.8092380983975,0.04049921666037827,0.04029599893085105
AlOx-HfO2,exp1,21,58,2847041.110866818,844.6106079563549,0.017335658580099007,0.017088201837504903
AlOx-HfO2,exp1,21,59,2855798.498712972,845.0393818278666,0.031104740717386854,0.030715551260196552
AlOx-HfO2,exp1,21,6,2854721.367836044,844.9790915260339,0.029289411770453792,0.02871439259560462
AlOx-HfO2,exp1,21,60,2849820.825069878,844.8190265706374,0.021113447494729206,0.020832290984010644
AlOx-HfO2,exp1,21,61,2847510.626682231,844.8002018841494,0.01584913117364555,0.015597178720030134
AlOx-HfO2,exp1,21,62,2847583.649036079,844.7816618142348,0.017587239000583652,0.01590274617629361
AlOx-HfO2,exp1,21,63,2847544.245389911,844.8121213685409,0.015695716069066182,0.015453388928504059
AlOx-HfO2,exp1,21,64,2842641.332691443,844.6076190683038,0.007576670997093306,0.007327984914651855
AlOx-HfO2,exp1,21,65,2856739.5627099127,844.937977542436,0.03321103705449441,0.03302116460161898
AlOx-HfO2,exp1,21,66,2853735.9091837527,845.0493643562576,0.02729327333314323,0.027029248182231885
AlOx-HfO2,exp1,21,67,2853772.8945375974,845.0606461235953,0.02687372377722126,0.02661508850205094
AlOx-HfO2,exp1,21,68,2846533.6202822067,844.8158944286661,0.013823880566641626,0.013579485836921635
AlOx-HfO2,exp1,21,69,2847369.72895915,844.7301506128193,0.016591795850815376,0.01634254692567899
AlOx-HfO2,exp1,21,7,2852272.4184299,844.9709057708009,0.024321943582810118,0.023893886866634094
AlOx-HfO2,exp1,21,70,2840085.4614729853,844.4924552787628,0.003785401490633969,0.003513716323456213
AlOx-HfO2,exp1,21,71,2848863.3563652965,844.8966222135865,0.01806746800541774,0.017784170853238503
AlOx-HfO2,exp1,21,72,2842695.07208836,844.5366894606797,0.011370452500434426,0.00847136592224584
AlOx-HfO2,exp1,21,73,2850982.4072360806,844.8351612916096,0.028895592336265152,0.023345507809353707
AlOx-HfO2,exp1,21,74,2846317.916159116,844.7359720596694,0.014580226933998746,0.014323550835621063
AlOx-HfO2,exp1,21,75,2839988.4256576016,844.450014459766,0.004315588113158435,0.004081579094496404
AlOx-HfO2,exp1,21,76,2848459.836365279,844.7367219941281,0.019187108575125317,0.01891019689287355
AlOx-HfO2,exp1,21,77,2855615.7328052777,844.9578679313876,0.03148134005620228,0.031268266831168665
AlOx-HfO2,exp1,21,78,2856538.9010483543,844.8630577543307,0.03369083393788915,0.0334645046805002
AlOx-HfO2,exp1,21,79,2843855.6244514347,844.6380432679646,0.01022401453187374,0.009976766824432997
AlOx-HfO2,exp1,21,8,2840323.231260674,844.4910748771136,0.007442401874701604,0.004239389959319552
AlOx-HfO2,exp1,21,80,2857979.3650699146,844.9798118319251,0.03580109742473883,0.035541775563996555
AlOx-HfO2,exp1,21,81,2858836.7276175893,844.9135849419778,0.03808887215395143,0.03789277786606308
AlOx-HfO2,exp1,21,82,2851036.203266831,844.8367869170717,0.02267003700342136,0.022395539951843315
AlOx-HfO2,exp1,21,83,2859269.1464668373,844.8844660217562,0.03998109940182892,0.03869813375697632
AlOx-HfO2,exp1,21,84,2846441.479236049,844.7861757854898,0.014146436358516076,0.013893843132583197
AlOx-HfO2,exp1,21,85,2849708.478002216,844.7864786987775,0.02181787671753644,0.021461602566841098
AlOx-HfO2,exp1,21,86,2844979.6178791523,844.6436544901046,0.012654149646595942,0.012384625053225528
AlOx-HfO2,exp1,21,87,2856801.8337252815,844.9708879936854,0.032918387913606365,0.032715464855495695
AlOx-HfO2,exp1,21,88,2852427.107186816,844.9742164594777,0.02423882294411981,0.024027723129274738
AlOx-HfO2,exp1,21,89,2851882.459143759,844.9725824332687,0.0272108117739071,0.023981420450874494
AlOx-HfO2,exp1,21,9,2845094.6568945306,844.6967102846478,0.012046647378065836,0.011791811518042957
AlOx-HfO2,exp1,21,90,2848718.6383345034,844.8303203815366,0.018507992012949538,0.018271361196657135
AlOx-HfO2,exp1,21,91,2847410.265894535,844.7284162098276,0.01708176037512266,0.01640930454693276
AlOx-HfO2,exp1,21,92,2850119.9074083697,844.935076514745,0.020310455252078998,0.020052422859904013
AlOx-HfO2,exp1,21,93,2843961.735494521,844.6817302125811,0.010278225880276503,0.00947713559465073
AlOx-HfO2,exp1,21,94,2854683.9239960653,844.9761992319989,0.02907420654764399,0.028825008882972868
AlOx-HfO2,exp1,21,95,2842645.964814517,844.599911675266,0.00785741466880438,0.007635807387684004
AlOx-HfO2,exp1,21,96,2841323.402836068,844.5535020166512,0.01206871600040737,0.008067638393218063
AlOx-HfO2,exp1,21,97,2847315.5760976057,844.7125044130946,0.016724641703125417,0.016504452787563444
AlOx-HfO2,exp1,21,98,2855549.9757591216,844.9343101540888,0.03165107464359355,0.03141534614661734
AlOx-HfO2,exp1,21,99,2850142.9275714294,844.9694588770286,0.01991597484747115,0.01955595979432067
AlOx-HfO2,exp2,21,1,712392.9571791561,422.4590713415165,0.01259554254954296,0.012092361679853773
AlOx-HfO2,exp2,21,10,712958.98285608,422.4871194293869,0.016708990413284327,0.016218729129511913
AlOx-HfO2,exp2,21,100,712079.9845976237,422.4062513221204,0.01130745436599785,0.010605351418850151
AlOx-HfO2,exp2,21,11,714540.3822745435,422.6051820054433,0.027847379985525784,0.027397225372333304
AlOx-HfO2,exp2,21,12,713828.5715576167,422.4570693179469,0.024479103096965424,0.024013031447350883
AlOx-HfO2,exp2,21,13,712383.5981637723,422.44591186642623,0.012832802771968858,0.012333244748053463
AlOx-HfO2,exp2,21,14,710847.7488653176,422.3549828605261,0.002097526073108893,0.001612338901711026
AlOx-HfO2,exp2,21,15,712930.0744253154,422.4631257178947,0.017144830586471684,0.016676449719830167
AlOx-HfO2,exp2,21,16,713254.9110037801,422.47842665689814,0.019606676518457145,0.018888806561041513
AlOx-HfO2,exp2,21,17,716012.4130530055,422.5155369527242,0.04042142595121755,0.03964096226632429
AlOx-HfO2,exp2,21,18,713373.5745914696,422.4845793265683,0.02229333199501093,0.020303089654861065
AlOx-HfO2,exp2,21,19,715211.0911914674,422.49689573704126,0.03438230891865055,0.03387026202847669
AlOx-HfO2,exp2,21,2,712668.7413483909,422.4591566900548,0.015593353918967478,0.014655682482555998
AlOx-HfO2,exp2,21,20,712112.1176222358,422.4287969119126,0.01130218215340514,0.010118085182129831
AlOx-HfO2,exp2,21,21,712988.146822242,422.4803095543807,0.019210515454273783,0.016635046710630368
AlOx-HfO2,exp2,21,22,714471.1674191569,422.5177408918433,0.030404961986401656,0.028494703574799815
AlOx-HfO2,exp2,21,23,713866.721474541,422.50938912136644,0.025969509772353298,0.023600885926393485
AlOx-HfO2,exp2,21,24,711140.8353330055,422.3138513870672,0.006256922459405123,0.004196641441545012
AlOx-HfO2,exp2,21,25,713236.7905268519,422.466909300335,0.019611089771619218,0.01910643521785734
AlOx-HfO2,exp2,21,26,714969.7590130118,422.5474042419425,0.03175020469893927,0.03117230321519381
AlOx-HfO2,exp2,21,27,712644.705006852,422.4496084127672,0.015221339426547919,0.01474120269494172
AlOx-HfO2,exp2,21,28,712101.2605176218,422.43190476830523,0.010427498328688584,0.009936587281389365
AlOx-HfO2,exp2,21,29,712659.9787299287,422.4544090197206,0.015134035760869942,0.014663022501303512
AlOx-HfO2,exp2,21,3,713236.7905268519,422.4669092987435,0.019611089771619218,0.01910643521785734
AlOx-HfO2,exp2,21,30,715198.9470376204,422.4900257273555,0.034544551573193805,0.03404237942685414
AlOx-HfO2,exp2,21,31,715534.3424530108,422.5354769397851,0.036668046338580965,0.0361934483366635
AlOx-HfO2,exp2,21,32,711079.9702283986,422.2894029162964,0.0050022589152895905,0.0045272664821616945
AlOx-HfO2,exp2,21,33,711763.5803945485,422.38142380949654,0.00890810489434401,0.008408229455651318
AlOx-HfO2,exp2,21,34,712088.3621791712,422.4201994768525,0.010750051171477986,0.010243295460659763
AlOx-HfO2,exp2,21,35,715587.9311299308,422.5755758662848,0.03586072293622397,0.03537421565009912
AlOx-HfO2,exp2,21,36,714712.0271545498,422.5407333302079,0.029971472321505977,0.029514891358071664
AlOx-HfO2,exp2,21,37,711096.8829668512,422.3036092594666,0.0044531701071163915,0.0039833617019635476
AlOx-HfO2,exp2,21,38,713862.9908807017,422.4882455414385,0.023795367802478668,0.023319837759691646
AlOx-HfO2,exp2,21,39,712678.9580530087,422.4746879004111,0.014838432905876352,0.014347977724722094
AlOx-HfO2,exp2,21,4,712355.6155360794,422.4438108477311,0.012751529015963596,0.012129286265434663
AlOx-HfO2,exp2,21,40,713264.5112653173,422.4942524183933,0.01909195732523814,0.01862062031069999
AlOx-HfO2,exp2,21,41,713884.2268191611,422.5074955792132,0.023482409085523025,0.02298787524852888
AlOx-HfO2,exp2,21,42,715472.751508397,422.5225602634999,0.03681088280427203,0.03606890372235273
AlOx-HfO2,exp2,21,43,712724.6521268572,422.4427212713491,0.025026063059017566,0.01822901164590447
AlOx-HfO2,exp2,21,44,713264.5112653176,422.49425241847223,0.01909195732523814,0.01862062031069999
AlOx-HfO2,exp2,21,45,712962.5696868529,422.4938632910816,0.016567121018673605,0.016063109961739475
AlOx-HfO2,exp2,21,46,714230.4452591618,422.5593503615271,0.026325744038086005,0.025355723020286512
AlOx-HfO2,exp2,21,47,713584.4390960803,422.50562578356073,0.022747761410430334,0.020925908124963612
AlOx-HfO2,exp2,21,48,713799.6473483945,422.4803538674435,0.023726988716232626,0.02294385415448038
AlOx-HfO2,exp2,21,49,714247.6383145471,422.5721783438412,0.02567862506691276,0.02516007444930513
AlOx-HfO2,exp2,21,5,712089.5973791719,422.4227984559246,0.010673752677089643,0.010162807452821714
AlOx-HfO2,exp2,21,50,715003.599049934,422.55106821084286,0.03232446866738028,0.031338699850727625
AlOx-HfO2,exp2,21,51,712902.0686406979,422.4416814628279,0.0174935708897171,0.016999148167100016
AlOx-HfO2,exp2,21,52,714574.017720694,422.6308001503056,0.027320166867601213,0.026844737180496746
AlOx-HfO2,exp2,21,53,714244.875720699,422.5679487525362,0.02575627404579341,0.025277203596679194
AlOx-HfO2,exp2,21,54,714680.4107853153,422.51815088178904,0.030412080367306096,0.029935544763434872
AlOx-HfO2,exp2,21,55,714188.460336081,422.5281540030803,0.026345525884651628,0.025863011686184243
AlOx-HfO2,exp2,21,56,713913.9903883977,422.53310995939154,0.02313555767888637,0.022596232573138815
AlOx-HfO2,exp2,21,57,713518.5915422371,422.47344418517827,0.021934605378975333,0.021470331069794284
AlOx-HfO2,exp2,21,58,713690.8388837739,422.49970914567496,0.028791972688449928,0.022592894631683555
AlOx-HfO2,exp2,21,59,711729.9016006981,422.36555338807915,0.012874190032826614,0.0093308359794293
AlOx-HfO2,exp2,21,6,714686.2779853215,422.5212767947849,0.03033016593502965,0.029849503475707823
AlOx-HfO2,exp2,21,60,714193.5199053154,422.5319357653098,0.026253127247009143,0.025777041437594135
AlOx-HfO2,exp2,21,61,714761.3638930051,422.58132901779527,0.029162605153361033,0.028675352341278226
AlOx-HfO2,exp2,21,62,712689.7460622421,422.4833565962699,0.014899530400472915,0.014215700130798148
AlOx-HfO2,exp2,21,63,712920.335348392,422.4584891924518,0.01723095975553189,0.016755251226175348
AlOx-HfO2,exp2,21,64,712101.2367637721,422.4378990353626,0.01026637798099312,0.009796472915164788
AlOx-HfO2,exp2,21,65,712914.396886852,422.4469598946835,0.017408393761580324,0.01691531506281442
AlOx-HfO2,exp2,21,66,714930.5688560875,422.5006092658888,0.032726993643010294,0.03225365397031782
AlOx-HfO2,exp2,21,67,714465.7581206993,422.5650794554673,0.028419975907221954,0.027779475818060863
AlOx-HfO2,exp2,21,68,714261.2896283922,422.58298074878576,0.025531193755961683,0.025033517270858483
AlOx-HfO2,exp2,21,69,713862.9908807018,422.4882455415477,0.023795367802478668,0.023319837759691646
AlOx-HfO2,exp2,21,7,712326.6847453115,422.3961783096053,0.01384269150823319,0.013187608165634513
AlOx-HfO2,exp2,21,70,712914.396886852,422.4469598946699,0.017408393761580324,0.01691531506281442
AlOx-HfO2,exp2,21,71,714549.5037514669,422.61285399352874,0.027698569160705157,0.027239842925960447
