material,exp_id,iteration,replication,writeLatency_mean,writeEnergy_mean,Loo_norm_Error,L2_norm_Error
EpiRAM,exp2,7,93,14.346343596759281,0.034047023401838114,0.008646501739250174,0.006149153269512093
EpiRAM,exp2,7,94,14.407473596759328,0.03414299697956867,0.007840813278781203,0.005563782291234312
EpiRAM,exp2,7,95,14.303986096759324,0.033954128564272205,0.009215191139777737,0.0067115958534627205
EpiRAM,exp2,7,96,14.301001096759403,0.03394092284493332,0.00825405193257468,0.005502151415090691
EpiRAM,exp2,7,97,14.3024935967593,0.033946479053232,0.008417765305097663,0.006234489387625638
EpiRAM,exp2,7,98,14.28189359675928,0.03391462099797212,0.008032449683505168,0.005457803334649036
EpiRAM,exp2,7,99,14.397341096759309,0.0341304305030062,0.007797448932788031,0.005711731243792493
EpiRAM,exp2,9,1,14.299677124404841,0.03394082054341932,0.007439240378566857,0.005102426293128778
EpiRAM,exp2,9,10,14.346349624404814,0.03404705042852916,0.008692626165616857,0.0058966389599914674
EpiRAM,exp2,9,100,14.340044624404804,0.03401026203264743,0.007939006179363295,0.00518113572016128
EpiRAM,exp2,9,11,14.320957124404892,0.03393909671720784,0.0073887838222669805,0.0046767655269645105
EpiRAM,exp2,9,12,14.274762124404875,0.0338977427482839,0.008734841505168622,0.006232088119642293
EpiRAM,exp2,9,13,14.404657124404821,0.034138079015913744,0.007160930196839186,0.004983353477814335
EpiRAM,exp2,9,14,14.281899624404861,0.03391461023898832,0.008346996309927284,0.006058365493077864
EpiRAM,exp2,9,15,14.368274624404814,0.034088679928878325,0.008265307002042633,0.005614164746779406
EpiRAM,exp2,9,16,14.345019624404861,0.034046932439420245,0.007931736009260417,0.005477813547534339
EpiRAM,exp2,9,17,14.302002124404904,0.0339437671495118,0.00831104370538413,0.005990209401693094
EpiRAM,exp2,9,18,14.299677124404841,0.03394081168785858,0.007439227046188467,0.005285570818900925
EpiRAM,exp2,9,19,14.281899624404861,0.033914638032774,0.008032449683505168,0.005457803334649036
EpiRAM,exp2,9,2,14.323779624404814,0.03394614032620044,0.008325626313537636,0.0056862994798810495
EpiRAM,exp2,9,20,14.368274624404814,0.03408864995109324,0.00832769485791555,0.006259075211836205
EpiRAM,exp2,9,21,14.273767124404904,0.03389417426647379,0.007987982215635441,0.00572403340647165
EpiRAM,exp2,9,22,14.281899624404861,0.03391461023898832,0.008346996309927284,0.006058365493077864
EpiRAM,exp2,9,23,14.282894624404843,0.033915728800168465,0.008911776113028515,0.006305734687393372
EpiRAM,exp2,9,24,14.323779624404814,0.03394614032620044,0.008325626313537636,0.0056862994798810495
EpiRAM,exp2,9,25,14.323779624404814,0.03394614032620044,0.008325626313537636,0.0056862994798810495
EpiRAM,exp2,9,26,14.260822124404836,0.03384884088519076,0.007871593000401142,0.0052280718960436125
EpiRAM,exp2,9,27,14.346349624404814,0.034047040436639746,0.008646501739250174,0.006149153269512093
EpiRAM,exp2,9,28,14.345019624404861,0.03404694173720121,0.0077628014634809695,0.00533169266913839
EpiRAM,exp2,9,29,14.320957124404892,0.03393910534407001,0.007382117864386305,0.004594545029036653
EpiRAM,exp2,9,3,14.346349624404814,0.034047040436639746,0.008646501739250174,0.006149153269512093
EpiRAM,exp2,9,30,14.281899624404861,0.033914628997291196,0.008271740748521238,0.005548520496311326
EpiRAM,exp2,9,31,14.346349624404814,0.034047060189644006,0.008681775581539776,0.005593017062725609
EpiRAM,exp2,9,32,14.366944624404846,0.03408811033574644,0.0074472376744063925,0.005391357178325687
EpiRAM,exp2,9,33,14.302499624404827,0.03394649608803377,0.008417765305097663,0.006234489387625638
EpiRAM,exp2,9,34,14.366944624404846,0.03408811033574644,0.0074472376744063925,0.005391357178325687
EpiRAM,exp2,9,35,14.346847124404864,0.03404800082998898,0.008644656408149895,0.006397374437411705
EpiRAM,exp2,9,36,14.320957124404892,0.033939087860986254,0.007361171577325749,0.004843758091039633
EpiRAM,exp2,9,37,14.340542124404854,0.03401191334294431,0.007953225990762028,0.0053116473500637714
EpiRAM,exp2,9,38,14.368274624404814,0.034088670167025895,0.008255295725809693,0.005821193669161679
EpiRAM,exp2,9,39,14.273767124404904,0.03389417426647379,0.007987982215635441,0.00572403340647165
EpiRAM,exp2,9,4,14.340542124404854,0.03401394807160347,0.008547050272954129,0.005828177319285651
EpiRAM,exp2,9,40,14.368274624404814,0.034088670167025895,0.008255295725809693,0.005821193669161679
EpiRAM,exp2,9,41,14.301504624404856,0.033941037799061824,0.008297790451791439,0.005624509672155925
EpiRAM,exp2,9,42,14.340542124404854,0.03401191334294431,0.007953225990762028,0.0053116473500637714
EpiRAM,exp2,9,43,14.302499624404827,0.03394649608803377,0.008417765305097663,0.006234489387625638
EpiRAM,exp2,9,44,14.338217124404858,0.03400647315688662,0.007644417404525267,0.004985923867766092
EpiRAM,exp2,9,45,14.346349624404814,0.034047060189644006,0.008681775581539776,0.005593017062725609
EpiRAM,exp2,9,46,14.366447124404916,0.03408511336124551,0.007435583049358182,0.005194873867078578
EpiRAM,exp2,9,47,14.323779624404814,0.03394394951464168,0.007432986088288505,0.005167588294526341
EpiRAM,exp2,9,48,14.368274624404814,0.034088670167025895,0.008255295725809693,0.005821193669161679
EpiRAM,exp2,9,49,14.368274624404814,0.034088679928878325,0.008265307002042633,0.005614164746779406
EpiRAM,exp2,9,5,14.340044624404804,0.03401026203264743,0.007939006179363295,0.00518113572016128
EpiRAM,exp2,9,50,14.368274624404814,0.03408866017439878,0.008366466072491044,0.006063857687567136
EpiRAM,exp2,9,51,14.281899624404861,0.033914628997291196,0.008271740748521238,0.005548520496311326
EpiRAM,exp2,9,52,14.340542124404854,0.03401191334294431,0.007953225990762028,0.0053116473500637714
EpiRAM,exp2,9,53,14.323779624404814,0.03394614032620044,0.008325626313537636,0.0056862994798810495
EpiRAM,exp2,9,54,14.340542124404854,0.03401191334294431,0.007953225990762028,0.0053116473500637714
EpiRAM,exp2,9,55,14.302002124404904,0.0339437671495118,0.00831104370538413,0.005990209401693094
EpiRAM,exp2,9,56,14.368274624404814,0.034088670167025895,0.008255295725809693,0.005821193669161679
EpiRAM,exp2,9,57,14.368274624404814,0.034088670167025895,0.008255295725809693,0.005821193669161679
EpiRAM,exp2,9,58,14.346349624404814,0.03404705042852916,0.008692626165616857,0.0058966389599914674
EpiRAM,exp2,9,59,14.281899624404861,0.033914628997291196,0.008271740748521238,0.005548520496311326
EpiRAM,exp2,9,6,14.338217124404858,0.03400647315688662,0.007644417404525267,0.004985923867766092
EpiRAM,exp2,9,60,14.346847124404864,0.03404800082998898,0.008644656408149895,0.006397374437411705
EpiRAM,exp2,9,61,14.368274624404814,0.034088670167025895,0.008255295725809693,0.005821193669161679
EpiRAM,exp2,9,62,14.345019624404861,0.034046932439420245,0.007931736009260417,0.005477813547534339
EpiRAM,exp2,9,63,14.302002124404904,0.0339437671495118,0.00831104370538413,0.005990209401693094
EpiRAM,exp2,9,64,14.273767124404904,0.03389420161187519,0.007836736072844361,0.005175365616128608
EpiRAM,exp2,9,65,14.302002124404904,0.0339437671495118,0.00831104370538413,0.005990209401693094
EpiRAM,exp2,9,66,14.273767124404904,0.0338941836093031,0.007955635690910345,0.0055079032470976294
EpiRAM,exp2,9,67,14.301504624404856,0.033941037799061824,0.008297790451791439,0.005624509672155925
EpiRAM,exp2,9,68,14.309814624404806,0.03394636966472892,0.008411441419307174,0.006038755325524778
EpiRAM,exp2,9,69,14.405154624404915,0.03413875339470433,0.007842504640775554,0.005378091891077986
EpiRAM,exp2,9,7,14.368274624404814,0.034088679928878325,0.008265307002042633,0.005614164746779406
EpiRAM,exp2,9,70,14.345019624404861,0.03404694173720121,0.0077628014634809695,0.00533169266913839
EpiRAM,exp2,9,71,14.340542124404854,0.03401394807160347,0.008547050272954129,0.005828177319285651
EpiRAM,exp2,9,72,14.347344624404796,0.03405118872907885,0.008964909134490932,0.0066365160007387895
EpiRAM,exp2,9,73,14.281899624404861,0.033914628997291196,0.008271740748521238,0.005548520496311326
EpiRAM,exp2,9,74,14.281899624404861,0.03391461973270612,0.00827568255410818,0.00570154539929753
EpiRAM,exp2,9,75,14.368274624404814,0.03408866017439878,0.008366466072491044,0.006063857687567136
EpiRAM,exp2,9,76,14.346349624404814,0.034047060189644006,0.008681775581539776,0.005593017062725609
EpiRAM,exp2,9,77,14.338217124404858,0.03400647315688662,0.007644417404525267,0.004985923867766092
EpiRAM,exp2,9,78,14.340542124404854,0.03401394807160347,0.008547050272954129,0.005828177319285651
EpiRAM,exp2,9,79,14.340542124404854,0.03401293081030043,0.008574904850494534,0.005669603348217935
EpiRAM,exp2,9,8,14.397844624404897,0.03413217224804914,0.007966071416252416,0.00620789266017986
EpiRAM,exp2,9,80,14.338217124404858,0.03400647315688662,0.007644417404525267,0.004985923867766092
EpiRAM,exp2,9,81,14.281899624404861,0.03391461023898832,0.008346996309927284,0.006058365493077864
EpiRAM,exp2,9,82,14.340542124404854,0.03401293081030043,0.008574904850494534,0.005669603348217935
EpiRAM,exp2,9,83,14.302499624404827,0.03394649608803377,0.008417765305097663,0.006234489387625638
EpiRAM,exp2,9,84,14.324774624404915,0.03394874933038325,0.008328156340807247,0.005896504514022505
EpiRAM,exp2,9,85,14.281899624404861,0.03391461973270612,0.00827568255410818,0.00570154539929753
EpiRAM,exp2,9,86,14.302499624404827,0.03394649608803377,0.008417765305097663,0.006234489387625638
EpiRAM,exp2,9,87,14.282894624404843,0.033915728800168465,0.008911776113028515,0.006305734687393372
EpiRAM,exp2,9,88,14.281899624404861,0.033914638032774,0.008032449683505168,0.005457803334649036
EpiRAM,exp2,9,89,14.273767124404904,0.03389417426647379,0.007987982215635441,0.00572403340647165
EpiRAM,exp2,9,9,14.340542124404854,0.03401293081030043,0.008574904850494534,0.005669603348217935
EpiRAM,exp2,9,90,14.325272124404838,0.03395193709586003,0.008364038484952017,0.0062495733413145535
EpiRAM,exp2,9,91,14.325272124404838,0.0339525073577317,0.008608450501739752,0.006384774956509385
EpiRAM,exp2,9,92,14.303992124404912,0.03395414559907401,0.009215191139777737,0.0067115958534627205
EpiRAM,exp2,9,93,14.323779624404814,0.03394614032620044,0.008325626313537636,0.0056862994798810495
EpiRAM,exp2,9,94,14.323779624404814,0.03394394951464168,0.007432986088288505,0.005167588294526341
EpiRAM,exp2,9,95,14.283889624404813,0.033921559265537415,0.008909126158631386,0.006499693308868834
EpiRAM,exp2,9,96,14.322784624404791,0.033941218101536795,0.007431064688861385,0.005043561829953381
EpiRAM,exp2,9,97,14.346349624404814,0.034047060189644006,0.008681775581539776,0.005593017062725609
EpiRAM,exp2,9,98,14.301007124404812,0.03394093987973501,0.00825405193257468,0.005502151415090691
EpiRAM,exp2,9,99,14.299677124404841,0.03394081168785858,0.007439227046188467,0.005285570818900925
EpiRAM,exp3,11,1,0.04784257777607126,0.00013391826961136642,0.05409116062918809,0.0507910503070548
EpiRAM,exp3,11,10,0.047852577776071256,0.0001339187740210524,0.05396756736633733,0.050718740186971215
EpiRAM,exp3,11,100,0.047832577776071264,0.00013391869052207345,0.05396653640450683,0.050719342008306835
EpiRAM,exp3,11,11,0.047865077776071255,0.00013392085423140606,0.05382302686691321,0.05049894996892634
EpiRAM,exp3,11,12,0.04783007777607126,0.00013391473742092647,0.05434614110071741,0.05109670690196121
EpiRAM,exp3,11,13,0.047860077776071264,0.00013391515916339478,0.05472792155892111,0.05138280152035326
EpiRAM,exp3,11,14,0.04786757777607126,0.00013391991214447283,0.054602173712161556,0.05134991502517935
EpiRAM,exp3,11,15,0.04787007777607126,0.00013391888113850395,0.054568547317766114,0.05117794980741465
EpiRAM,exp3,11,16,0.04787257777607126,0.0001339234842586766,0.05338502907598737,0.05026957956160014
EpiRAM,exp3,11,17,0.04785757777607126,0.00013391551907993192,0.054840096424204836,0.05145713136619188
EpiRAM,exp3,11,18,0.04784007777607126,0.00013391607580152308,0.05451032851931229,0.05122157198375502
EpiRAM,exp3,11,19,0.047847577776071265,0.00013391550149554157,0.054731981564198826,0.05137882747302422
EpiRAM,exp3,11,2,0.047832577776071264,0.00013391869052207345,0.05396653640450683,0.050719342008306835
EpiRAM,exp3,11,20,0.047852577776071256,0.00013391579930152893,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,11,21,0.04785507777607126,0.00013392058153725514,0.05409734071261413,0.050785144354006835
EpiRAM,exp3,11,22,0.047825077776071256,0.00013391918476462282,0.05380578456898648,0.05056488014373675
EpiRAM,exp3,11,23,0.047860077776071264,0.00013391671674960144,0.05457986781774222,0.05120915258857975
EpiRAM,exp3,11,24,0.04787507777607126,0.00013392202099245446,0.05388447117445596,0.05056123057694779
EpiRAM,exp3,11,25,0.04784257777607126,0.00013392124878181194,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,11,26,0.04784257777607126,0.00013391470808740594,0.0546028798698876,0.0513150522125888
EpiRAM,exp3,11,27,0.04783507777607126,0.00013391628948051547,0.053574570830081894,0.050294326665131714
EpiRAM,exp3,11,28,0.04787757777607126,0.00013392243395068043,0.05342481125737738,0.050354291033708476
EpiRAM,exp3,11,29,0.04784257777607126,0.00013391875928265212,0.05393134195585949,0.0506336228452136
EpiRAM,exp3,11,3,0.04784257777607126,0.00013391826961136642,0.05409116062918809,0.0507910503070548
EpiRAM,exp3,11,30,0.04791507777607126,0.00013392222459616485,0.05541591450624745,0.052024569580123574
EpiRAM,exp3,11,31,0.04784257777607126,0.00013392124878181194,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,11,32,0.04786757777607126,0.00013391483471279065,0.0549929622931933,0.05162324435961625
EpiRAM,exp3,11,33,0.04785507777607126,0.00013392058153725514,0.05409734071261413,0.050785144354006835
EpiRAM,exp3,11,34,0.047875077776071265,0.0001339244422504977,0.05419113084719427,0.050833107954126766
EpiRAM,exp3,11,35,0.047875077776071265,0.0001339244422504977,0.05419113084719427,0.050833107954126766
EpiRAM,exp3,11,36,0.04787007777607126,0.00013391888113850395,0.054568547317766114,0.05117794980741465
EpiRAM,exp3,11,37,0.047852577776071256,0.00013391579930152893,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,11,38,0.04782757777607126,0.0001339178568515566,0.0539312745451754,0.050651154669998665
EpiRAM,exp3,11,39,0.04783507777607126,0.00013391632561967354,0.05425796632368164,0.05098919454547617
EpiRAM,exp3,11,4,0.04785507777607126,0.00013392058153725514,0.05409734071261413,0.050785144354006835
EpiRAM,exp3,11,40,0.04785757777607126,0.0001339174146831727,0.054467208661542955,0.05111567249817712
EpiRAM,exp3,11,41,0.04784257777607126,0.000133915782658601,0.0541917602476403,0.0508820084574564
EpiRAM,exp3,11,42,0.04789257777607126,0.00013392384345261842,0.05486243485634576,0.05154102423610892
EpiRAM,exp3,11,43,0.04783507777607126,0.00013392120557484296,0.053336012157993856,0.05011673736514619
EpiRAM,exp3,11,44,0.047852577776071256,0.0001339187740210524,0.05396756736633733,0.050718740186971215
EpiRAM,exp3,11,45,0.04790507777607126,0.00013392572757024978,0.05502901119058628,0.05168362028551124
EpiRAM,exp3,11,46,0.047852577776071256,0.0001339187740210524,0.05396756736633733,0.050718740186971215
EpiRAM,exp3,11,47,0.04787257777607126,0.0001339234842586766,0.05338502907598737,0.05026957956160014
EpiRAM,exp3,11,48,0.04787507777607126,0.00013392202099245446,0.05388447117445596,0.05056123057694779
EpiRAM,exp3,11,49,0.047852577776071256,0.00013391444333146215,0.054351368867617295,0.05105175923634168
EpiRAM,exp3,11,5,0.04787007777607126,0.00013391888113850395,0.054568547317766114,0.05117794980741465
EpiRAM,exp3,11,50,0.04789257777607126,0.00013392384345261842,0.05486243485634576,0.05154102423610892
EpiRAM,exp3,11,51,0.04790507777607126,0.00013392572757024978,0.05502901119058628,0.05168362028551124
EpiRAM,exp3,11,52,0.04783007777607126,0.00013391473742092647,0.05434614110071741,0.05109670690196121
EpiRAM,exp3,11,53,0.04784257777607126,0.00013392371735524534,0.05370762505091313,0.05045076475237157
EpiRAM,exp3,11,54,0.04783507777607126,0.0001339138000701456,0.05359573186927479,0.05038819827966659
EpiRAM,exp3,11,55,0.047875077776071265,0.0001339244422504977,0.05419113084719427,0.050833107954126766
EpiRAM,exp3,11,56,0.04784007777607126,0.00013391607580152308,0.05451032851931229,0.05122157198375502
EpiRAM,exp3,11,57,0.04785757777607126,0.00013391551907993192,0.054840096424204836,0.05145713136619188
EpiRAM,exp3,11,58,0.04792257777607126,0.00013393228278049609,0.05502347952897816,0.05169452972796339
EpiRAM,exp3,11,59,0.04787007777607126,0.00013391888113850395,0.054568547317766114,0.05117794980741465
EpiRAM,exp3,11,6,0.04784257777607126,0.00013392124878181194,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,11,60,0.04790507777607126,0.00013392319982327008,0.055154284221776095,0.051778757151163715
EpiRAM,exp3,11,61,0.047860077776071264,0.00013391418941625835,0.054647372888221774,0.051302033910818626
EpiRAM,exp3,11,62,0.04784257777607126,0.00013391826961136642,0.05409116062918809,0.0507910503070548
EpiRAM,exp3,11,63,0.04792757777607126,0.0001339316954074495,0.05522698490401793,0.05184885886197072
EpiRAM,exp3,11,64,0.047860077776071264,0.00013391418941625835,0.054647372888221774,0.051302033910818626
EpiRAM,exp3,11,65,0.047860077776071264,0.00013391671674960144,0.05457986781774222,0.05120915258857975
EpiRAM,exp3,11,66,0.047852577776071256,0.00013391579930152893,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,11,67,0.04785757777607126,0.00013391551907993192,0.054840096424204836,0.05145713136619188
EpiRAM,exp3,11,68,0.04785007777607126,0.00013391669923616177,0.054451804516071296,0.05112791767083905
EpiRAM,exp3,11,69,0.047852577776071256,0.0001339187740210524,0.05396756736633733,0.050718740186971215
EpiRAM,exp3,11,7,0.04790507777607126,0.00013392572757024978,0.05502901119058628,0.05168362028551124
EpiRAM,exp3,11,70,0.04794757777607126,0.0001339333820758622,0.05554767614362113,0.05215342878845458
EpiRAM,exp3,11,71,0.04780007777607126,0.00013391607641877643,0.05276309364152207,0.049565239561795156
EpiRAM,exp3,11,72,0.04787757777607126,0.00013392243395068043,0.05342481125737738,0.050354291033708476
EpiRAM,exp3,11,73,0.047875077776071265,0.0001339244422504977,0.05419113084719427,0.050833107954126766
EpiRAM,exp3,11,74,0.047860077776071264,0.00013391418941625835,0.054647372888221774,0.051302033910818626
EpiRAM,exp3,11,75,0.04784257777607126,0.00013392371735524534,0.05370762505091313,0.05045076475237157
EpiRAM,exp3,11,76,0.047860077776071264,0.00013391515916339478,0.05472792155892111,0.05138280152035326
EpiRAM,exp3,11,77,0.04786757777607126,0.00013391483471279065,0.0549929622931933,0.05162324435961625
EpiRAM,exp3,11,78,0.047852577776071256,0.00013391444333146215,0.054351368867617295,0.05105175923634168
EpiRAM,exp3,11,79,0.04784257777607126,0.00013391826961136642,0.05409116062918809,0.0507910503070548
EpiRAM,exp3,11,8,0.04784257777607126,0.00013392124878181194,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,11,80,0.04784257777607126,0.00013391875928265212,0.05393134195585949,0.0506336228452136
EpiRAM,exp3,11,81,0.047852577776071256,0.0001339191347495155,0.053967983586143735,0.05072986337056497
EpiRAM,exp3,11,82,0.04789257777607126,0.00013392384345261842,0.05486243485634576,0.05154102423610892
EpiRAM,exp3,11,83,0.047832577776071264,0.0001339235766505309,0.05364011849301392,0.050380370411791144
EpiRAM,exp3,11,84,0.04784257777607126,0.00013391470808740594,0.0546028798698876,0.0513150522125888
EpiRAM,exp3,11,85,0.047852577776071256,0.00013391579930152893,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,11,86,0.047852577776071256,0.0001339187740210524,0.05396756736633733,0.050718740186971215
EpiRAM,exp3,11,87,0.04791257777607126,0.00013392268615433102,0.05525337658960725,0.05185494005207324
EpiRAM,exp3,11,88,0.04785007777607126,0.00013391669923616177,0.054451804516071296,0.05112791767083905
EpiRAM,exp3,11,89,0.04784257777607126,0.00013392124878181194,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,11,9,0.04781007777607126,0.00013391416533804982,0.0539312745451754,0.050707722059230936
EpiRAM,exp3,11,90,0.04784257777607126,0.00013391470808740594,0.0546028798698876,0.0513150522125888
EpiRAM,exp3,11,91,0.04785507777607126,0.00013392208849643058,0.05399883321133279,0.050719220385817845
EpiRAM,exp3,11,92,0.04777757777607126,0.00013391426544943094,0.05300461755355017,0.049792798112604356
EpiRAM,exp3,11,93,0.04785007777607126,0.00013391669923616177,0.054451804516071296,0.05112791767083905
EpiRAM,exp3,11,94,0.04783507777607126,0.00013392120557484296,0.053336012157993856,0.05011673736514619
EpiRAM,exp3,11,95,0.04790507777607126,0.00013392572757024978,0.05502901119058628,0.05168362028551124
EpiRAM,exp3,11,96,0.04785757777607126,0.00013391882221917102,0.05421104127584573,0.050993121012299664
EpiRAM,exp3,11,97,0.04792257777607126,0.00013393228278049609,0.05502347952897816,0.05169452972796339
EpiRAM,exp3,11,98,0.04782757777607126,0.0001339157270415236,0.05321450789584202,0.05001435112324163
EpiRAM,exp3,11,99,0.047860077776071264,0.00013391671674960144,0.05457986781774222,0.05120915258857975
EpiRAM,exp3,13,1,0.0478525907387498,0.00013391447996544437,0.054351368867617295,0.05105175923634168
EpiRAM,exp3,13,10,0.0478675907387498,0.0001339148713467729,0.0549929622931933,0.05162324435961625
EpiRAM,exp3,13,100,0.0478525907387498,0.00013391583593551115,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,13,11,0.0478350907387498,0.00013391879459752172,0.053445698094413144,0.050201945970692455
EpiRAM,exp3,13,12,0.047860090738749805,0.000133915195797377,0.05472792155892111,0.05138280152035326
EpiRAM,exp3,13,13,0.0478575907387498,0.00013391555571391414,0.054840096424204836,0.05145713136619188
EpiRAM,exp3,13,14,0.0478425907387498,0.00013392128541579417,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,13,15,0.0478350907387498,0.00013391627818596673,0.053316326969960255,0.050088585063274196
EpiRAM,exp3,13,16,0.0478350907387498,0.00013391627818596673,0.053316326969960255,0.050088585063274196
EpiRAM,exp3,13,17,0.0478425907387498,0.00013391581929258323,0.0541917602476403,0.0508820084574564
EpiRAM,exp3,13,18,0.047860090738749805,0.00013391422605024057,0.054647372888221774,0.051302033910818626
EpiRAM,exp3,13,19,0.0478525907387498,0.00013391583593551115,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,13,2,0.0478750907387498,0.00013392205762643669,0.05388447117445596,0.05056123057694779
EpiRAM,exp3,13,20,0.047970090738749804,0.00013394883560713923,0.05588973110550519,0.05243188387069087
EpiRAM,exp3,13,21,0.047817590738749804,0.00013392015492649122,0.05344607487878998,0.05025025579405176
EpiRAM,exp3,13,22,0.0478800907387498,0.00013392393017562206,0.05424777355106237,0.050909492211217655
EpiRAM,exp3,13,23,0.04784759073874981,0.0001339155381295238,0.054731981564198826,0.05137882747302422
EpiRAM,exp3,13,24,0.047860090738749805,0.00013391422605024057,0.054647372888221774,0.051302033910818626
EpiRAM,exp3,13,25,0.0478425907387498,0.00013391474472138816,0.0546028798698876,0.0513150522125888
EpiRAM,exp3,13,26,0.0478425907387498,0.00013391879591663434,0.05393134195585949,0.0506336228452136
EpiRAM,exp3,13,27,0.0478700907387498,0.00013391891777248617,0.054568547317766114,0.05117794980741465
EpiRAM,exp3,13,28,0.0478675907387498,0.00013391994877845506,0.054602173712161556,0.05134991502517935
EpiRAM,exp3,13,29,0.0478850907387498,0.00013392336030511166,0.05413637187339569,0.050986952291900645
EpiRAM,exp3,13,3,0.0478425907387498,0.00013392128541579417,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,13,30,0.047872590738749804,0.0001339235208926588,0.05338502907598737,0.05026957956160014
EpiRAM,exp3,13,31,0.0478550907387498,0.00013392061817123736,0.05409734071261413,0.050785144354006835
EpiRAM,exp3,13,32,0.047860090738749805,0.00013391422605024057,0.054647372888221774,0.051302033910818626
EpiRAM,exp3,13,33,0.04784759073874981,0.0001339155381295238,0.054731981564198826,0.05137882747302422
EpiRAM,exp3,13,34,0.0479125907387498,0.00013392425599558855,0.0553563422491022,0.05193813369980481
EpiRAM,exp3,13,35,0.0478925907387498,0.00013392634491926335,0.054768359573484734,0.05144912674496618
EpiRAM,exp3,13,36,0.047887590738749805,0.0001339249298357193,0.05470833079489094,0.0513960373485482
EpiRAM,exp3,13,37,0.0478425907387498,0.00013391474472138816,0.0546028798698876,0.0513150522125888
EpiRAM,exp3,13,38,0.0478350907387498,0.0001339163261144977,0.053574570830081894,0.050294326665131714
EpiRAM,exp3,13,39,0.0478350907387498,0.00013391383670412782,0.05359573186927479,0.05038819827966659
EpiRAM,exp3,13,4,0.0478425907387498,0.00013392128541579417,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,13,40,0.0478525907387498,0.00013391447996544437,0.054351368867617295,0.05105175923634168
EpiRAM,exp3,13,41,0.0478525907387498,0.00013391583593551115,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,13,42,0.0478675907387498,0.0001339148713467729,0.0549929622931933,0.05162324435961625
EpiRAM,exp3,13,43,0.0479275907387498,0.00013393173204143173,0.05522698490401793,0.05184885886197072
EpiRAM,exp3,13,44,0.0478350907387498,0.0001339163261144977,0.053574570830081894,0.050294326665131714
EpiRAM,exp3,13,45,0.047860090738749805,0.00013391422605024057,0.054647372888221774,0.051302033910818626
EpiRAM,exp3,13,46,0.0478350907387498,0.00013391383670412782,0.05359573186927479,0.05038819827966659
EpiRAM,exp3,13,47,0.0478425907387498,0.00013392128541579417,0.053820372154011614,0.05054294595063948
EpiRAM,exp3,13,48,0.047860090738749805,0.00013391422605024057,0.054647372888221774,0.051302033910818626
EpiRAM,exp3,13,49,0.0479350907387498,0.00013393282309962485,0.05528709941507962,0.05192682289063083
EpiRAM,exp3,13,5,0.047832590738749806,0.00013392332388625713,0.05355729105334161,0.05031453452232617
EpiRAM,exp3,13,50,0.0478425907387498,0.00013391830624534865,0.05409116062918809,0.0507910503070548
EpiRAM,exp3,13,51,0.04784759073874981,0.0001339155381295238,0.054731981564198826,0.05137882747302422
EpiRAM,exp3,13,52,0.0478550907387498,0.00013392061817123736,0.05409734071261413,0.050785144354006835
EpiRAM,exp3,13,53,0.047860090738749805,0.000133915195797377,0.05472792155892111,0.05138280152035326
EpiRAM,exp3,13,54,0.0479250907387498,0.00013393312224646404,0.05511482283064511,0.05176289552830252
EpiRAM,exp3,13,55,0.0478350907387498,0.00013391636225365574,0.05425796632368164,0.05098919454547617
EpiRAM,exp3,13,56,0.0478425907387498,0.00013391474472138816,0.0546028798698876,0.0513150522125888
EpiRAM,exp3,13,57,0.0478425907387498,0.00013391879591663434,0.05393134195585949,0.0506336228452136
EpiRAM,exp3,13,58,0.0478350907387498,0.00013391636225365574,0.05425796632368164,0.05098919454547617
EpiRAM,exp3,13,59,0.047860090738749805,0.00013391675338358366,0.05457986781774222,0.05120915258857975
EpiRAM,exp3,13,6,0.0478525907387498,0.00013391583593551115,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,13,60,0.047850090738749795,0.0001339163506315931,0.05370545513639768,0.050449372535946335
EpiRAM,exp3,13,61,0.047832590738749806,0.00013391872715605568,0.05396653640450683,0.050719342008306835
EpiRAM,exp3,13,62,0.0479225907387498,0.0001339323194144783,0.05502347952897816,0.05169452972796339
EpiRAM,exp3,13,63,0.0478350907387498,0.0001339212422088252,0.053336012157993856,0.05011673736514619
EpiRAM,exp3,13,64,0.047832590738749806,0.00013391872715605568,0.05396653640450683,0.050719342008306835
EpiRAM,exp3,13,65,0.047942590738749805,0.00013393763310788075,0.055538517693968344,0.05213669916741779
EpiRAM,exp3,13,66,0.0478525907387498,0.00013391583593551115,0.05425829613822697,0.0509716875840292
EpiRAM,exp3,13,67,0.047832590738749806,0.00013391872715605568,0.05396653640450683,0.050719342008306835
