material,exp_id,iteration,replication,writeLatency_mean,writeEnergy_mean,L2_norm_Error,Loo_norm_Error,min_elapsed_time
EpiRAM,exp1,100,5,13.864011382276164,0.04843750827974527,0.957059070156919,0.27883140617770863,3.260720729827881
EpiRAM,exp1,10,1,13.902590138227628,0.04854759596388049,0.9527960326775899,0.2880255599548036,1.9276905059814453
EpiRAM,exp1,10,2,13.863740138227659,0.048435738341169224,0.9588315910345214,0.27932112776732865,2.0013701915740967
EpiRAM,exp1,10,3,13.848952638227654,0.04841461660950741,0.9719886287810088,0.27044292447596874,1.9034695625305176
EpiRAM,exp1,10,4,13.8498051382276,0.04837276052590598,0.9686621276213228,0.29102701832732336,1.9761574268341064
EpiRAM,exp1,10,5,13.854617638227595,0.048390448144723874,0.9621343264502388,0.2936336147960077,1.9224050045013428
EpiRAM,exp1,1,1,12.428405513822732,0.04460939665542421,11.494052601155541,1.8863831913230769,1.8306360244750977
EpiRAM,exp1,1,2,12.428405513822732,0.04460324772632729,11.517202294167484,1.879519239394341,1.8101110458374023
EpiRAM,exp1,1,3,12.428405513822732,0.04459124937491317,11.572170211073487,1.8889898742353175,1.839686393737793
EpiRAM,exp1,1,4,12.428405513822732,0.04459719875239267,11.544045749334643,1.8844796792655103,1.8611869812011719
EpiRAM,exp1,1,5,12.428405513822732,0.04460939665542421,11.494052601155541,1.8863831913230769,1.8247497081756592
EpiRAM,exp1,20,1,13.844042776455169,0.04832768522799055,0.9652741586885389,0.2879070194344777,2.0653035640716553
EpiRAM,exp1,20,2,13.89116777645524,0.048516084571796195,0.9520893999196588,0.28915501386372,2.1167242527008057
EpiRAM,exp1,20,3,13.846677776455186,0.04836372590641693,0.958044343003207,0.26755199875440283,2.073294162750244
EpiRAM,exp1,20,4,13.849835276455213,0.04837284569991491,0.9686621276213228,0.29102701832732336,2.093524694442749
EpiRAM,exp1,20,5,13.850997776455237,0.04837652877025613,0.9842369217916244,0.2890444330145172,2.113102912902832
EpiRAM,exp1,30,1,13.839737914682908,0.04834525500164848,0.9634782690644094,0.2918485889315683,2.2452454566955566
EpiRAM,exp1,30,2,13.862957914682795,0.04846916024538534,0.9571599466164733,0.2911139665400597,2.1621973514556885
EpiRAM,exp1,30,3,13.873095414682801,0.0484786303474476,0.9828083535863934,0.2895736644670599,2.210982084274292
EpiRAM,exp1,30,4,13.861140414682891,0.04843436472734998,0.9627027669301489,0.28011894155131145,2.2272815704345703
EpiRAM,exp1,30,5,13.870272914682813,0.048471053984162536,0.9661056689433294,0.2911218103685229,2.240269422531128
EpiRAM,exp1,40,1,13.862490552910469,0.04846489749190747,0.9390225264389185,0.25513836425541925,2.3785464763641357
EpiRAM,exp1,40,2,13.88823805291047,0.04851184218291925,0.9565687451579626,0.28967643049186975,2.3509862422943115
EpiRAM,exp1,40,3,13.884913052910388,0.04850995942116029,0.9399486222863045,0.2896289942904673,2.4694736003875732
EpiRAM,exp1,40,4,13.846738052910508,0.04836976019520068,0.9662571990253369,0.291303475963705,2.386629819869995
EpiRAM,exp1,40,5,13.846738052910508,0.04836976019520068,0.9662571990253369,0.291303475963705,2.417264699935913
EpiRAM,exp1,50,1,13.846768191138054,0.04836984536920912,0.9662571990253369,0.291303475963705,2.5263617038726807
EpiRAM,exp1,50,2,13.858043191138062,0.048432427198787,0.9548511938222817,0.2771332089629368,2.5182383060455322
EpiRAM,exp1,50,3,13.863683191138106,0.04846955233161324,0.9663114230401333,0.29071907722770973,2.5575661659240723
EpiRAM,exp1,50,4,13.901050691138026,0.04854470702433699,0.9329862611587756,0.27199901908506874,2.5132453441619873
EpiRAM,exp1,50,5,13.846768191138054,0.04836398142844295,0.958044343003207,0.26755199875440283,2.5689756870269775
EpiRAM,exp1,60,1,13.846798329365667,0.04836993054321784,0.9662571990253369,0.291303475963705,2.6427323818206787
EpiRAM,exp1,60,2,13.863048329365672,0.04846941576741143,0.9571599466164733,0.2911139665400597,2.6532349586486816
EpiRAM,exp1,60,3,13.85807332936561,0.04843251237279587,0.9548511938222817,0.2771332089629368,2.715165615081787
EpiRAM,exp1,60,4,13.84630082936573,0.04836984653231545,0.9669304639350664,0.29135096627138424,2.659726142883301
EpiRAM,exp1,60,5,13.84364082936564,0.04836161710071455,0.9607114678411063,0.2675914910899806,2.699211359024048
EpiRAM,exp1,70,1,13.884505967593343,0.04850723195913377,0.9434904796790768,0.2700717015986669,2.8858914375305176
EpiRAM,exp1,70,2,13.850483467593284,0.04836982699961565,0.9676867513532046,0.27146189211468297,2.8944251537323
EpiRAM,exp1,70,3,13.867733467593313,0.0484709481121449,0.9681043774956035,0.29072696434116807,2.7948598861694336
EpiRAM,exp1,70,4,13.84998596759324,0.048373271569958305,0.9686621276213228,0.29102701832732336,2.817145586013794
EpiRAM,exp1,70,5,13.854118467593263,0.04842069274425163,0.9374622579781758,0.270498216519826,2.7980782985687256
EpiRAM,exp1,80,1,13.847853605820916,0.0483669544552704,0.964328165634277,0.2670780721811745,3.001408100128174
EpiRAM,exp1,80,2,13.858133605820885,0.048432682720813025,0.9548511938222817,0.2771332089629368,2.940727472305298
EpiRAM,exp1,80,3,13.813841105820847,0.04824739742482429,0.9427506982048452,0.2690291439525403,2.9412050247192383
EpiRAM,exp1,80,4,13.89166860582088,0.048534573029949145,0.928497656987815,0.2732709591303397,3.0002214908599854
EpiRAM,exp1,80,5,13.854148605820866,0.04842077791826034,0.9374622579781758,0.270498216519826,2.997560501098633
EpiRAM,exp1,90,1,13.844253744048517,0.04832828144605113,0.9652741586885389,0.2879070194344777,3.123915672302246
EpiRAM,exp1,90,2,13.846888744048535,0.0483643221244775,0.958044343003207,0.26755199875440283,3.0851573944091797
EpiRAM,exp1,90,3,13.870453744048516,0.048471565028214716,0.9661056689433294,0.2911218103685229,3.120824098587036
EpiRAM,exp1,90,4,13.86779374404847,0.04847111846016207,0.9681043774956035,0.29072696434116807,3.130002498626709
EpiRAM,exp1,90,5,13.858163744048486,0.04843276789482195,0.9548511938222817,0.2771332089629368,3.1100916862487793
EpiRAM,exp2,100,1,14.396291382276123,0.03412951469749848,1.8334030529647263,0.506983934457035,3.007260799407959
EpiRAM,exp2,100,2,14.40924638227613,0.03414921374562606,1.7478405253379607,0.4498716842592607,2.9195919036865234
EpiRAM,exp2,100,3,14.370041382276137,0.03409560875371163,2.130692158650002,0.5341426777114953,2.921110153198242
EpiRAM,exp2,100,4,14.283168882276088,0.03391650388364744,2.282971779353602,0.5986103471694593,2.9424474239349365
EpiRAM,exp2,100,5,14.283168882276088,0.03391650388364744,2.282971779353602,0.5986103471694593,2.9379937648773193
EpiRAM,exp2,10,1,14.281902638227605,0.03391464655017488,1.6918439318391714,0.39550023533252804,1.6025474071502686
EpiRAM,exp2,10,2,14.32378263822755,0.033946158851099355,1.7672727134991253,0.4425503749594095,1.6102979183197021
EpiRAM,exp2,10,3,14.395025138227643,0.034125749399745,1.8339855502613074,0.5080186760307763,1.6807849407196045
EpiRAM,exp2,10,4,14.303497638227599,0.03395106324745442,2.07746174360802,0.5072288026530269,1.6085081100463867
EpiRAM,exp2,10,5,14.32378263822755,0.033946158851099355,1.7672727134991253,0.4425503749594095,1.6292319297790527
EpiRAM,exp2,1,1,12.159080513822751,0.03010564796760798,9.855785076966418,1.4403707454279209,1.5057120323181152
EpiRAM,exp2,1,2,12.159080513822751,0.03012563652399698,9.82880814685552,1.4389489612216972,1.4602785110473633
EpiRAM,exp2,1,3,12.159080513822751,0.030139395068003907,9.878562728031655,1.4388067771804018,1.4951112270355225
EpiRAM,exp2,1,4,12.159080513822751,0.03012563652399698,9.82880814685552,1.4389489612216972,1.5096015930175781
EpiRAM,exp2,1,5,12.159080513822751,0.030139395068003907,9.878562728031655,1.4388067771804018,1.4663214683532715
EpiRAM,exp2,20,1,14.346880276455215,0.03404809452139862,2.3337456734647866,0.5981127161840027,1.7800381183624268
EpiRAM,exp2,20,2,14.340575276455189,0.034013024501710114,1.620616771356482,0.395318960202876,1.822075366973877
EpiRAM,exp2,20,3,14.368307776455152,0.03408876385843534,2.1301572522191936,0.5337951313482148,1.7543354034423828
EpiRAM,exp2,20,4,14.341072776455238,0.03401597067696923,1.7664491410213305,0.39527907835593173,1.7719616889953613
EpiRAM,exp2,20,5,14.207360276455162,0.033768577794494804,1.6101310005461942,0.3964405835847938,1.7875113487243652
EpiRAM,exp2,30,1,14.394587914682866,0.03412470745491529,1.8348696024592206,0.5078528024189142,1.91465163230896
EpiRAM,exp2,30,2,14.323842914682832,0.0339463291991168,1.7672727134991253,0.4425503749594095,1.9386160373687744
EpiRAM,exp2,30,3,14.28196291468276,0.033914789104406526,2.1598228804480155,0.5986182460441507,1.9392776489257812
EpiRAM,exp2,30,4,14.30256291468278,0.03394667495345197,2.0779232039459203,0.5072919931529378,1.938917875289917
EpiRAM,exp2,30,5,14.346412914682888,0.03404721930205795,2.2032881030037594,0.5982469949605917,1.9566268920898438
EpiRAM,exp2,40,1,14.336818052910502,0.03399941931503954,1.6211480451489046,0.3945843734267021,2.147801160812378
EpiRAM,exp2,40,2,14.301100552910427,0.033941203919161965,2.070742958486689,0.5078054145735478,2.0710504055023193
EpiRAM,exp2,40,3,14.304085552910404,0.03395449560212238,2.0777168865998172,0.5072288025108507,2.0223731994628906
EpiRAM,exp2,40,4,14.34013805291041,0.03401052607207432,1.6265674713375422,0.3951688845457661,2.0869529247283936
EpiRAM,exp2,40,5,14.302593052910499,0.03394676012746065,2.0779232039459203,0.5072919931529378,2.0617926120758057
EpiRAM,exp2,50,1,14.36657069113802,0.03408546257468091,1.9412803424613763,0.5024658571446556,2.218015432357788
EpiRAM,exp2,50,2,14.367068191138072,0.03408845954918198,2.0009478281440765,0.5024737558850689,2.2385787963867188
EpiRAM,exp2,50,3,14.26094569113805,0.03384918083790546,1.7647630883390253,0.46993508604872947,2.222050905227661
EpiRAM,exp2,50,4,14.32390319113803,0.033944298728077395,1.7676509359668202,0.442510881178358,2.2121589183807373
EpiRAM,exp2,50,5,14.346473191138037,0.03404738965007528,2.2032881030037594,0.5982469949605917,2.2368154525756836
EpiRAM,exp2,60,1,14.322938329365606,0.03394165248898101,1.7664346389376528,0.44259776631186276,2.3784737586975098
EpiRAM,exp2,60,2,14.30364832936563,0.03395148911749767,2.07746174360802,0.5072288026530269,2.428145408630371
EpiRAM,exp2,60,3,14.345173329365673,0.03404736682686446,1.694445786525738,0.39522377313071383,2.3824236392974854
EpiRAM,exp2,60,4,14.347000829365694,0.03404843521743332,2.3337456734647866,0.5981127161840027,2.3895883560180664
EpiRAM,exp2,60,5,14.30364832936563,0.03395148911749767,2.07746174360802,0.5072288026530269,2.3614261150360107
EpiRAM,exp2,70,1,14.32396346759331,0.03394446907609467,1.7676509359668202,0.442510881178358,2.575920820236206
EpiRAM,exp2,70,2,14.32396346759331,0.0339466698951515,1.7672727134991253,0.4425503749594095,2.5867459774017334
EpiRAM,exp2,70,3,14.32114096759327,0.033939607422439164,1.766609319871335,0.4425819697788851,2.500847339630127
EpiRAM,exp2,70,4,14.301688467593232,0.03394155736051455,2.077805710886391,0.5077501230273158,2.5142226219177246
EpiRAM,exp2,70,5,14.39753096759321,0.03413097715467561,1.833674683239532,0.507007630907337,2.503659725189209
EpiRAM,exp2,80,1,14.282113605820959,0.03391522446816748,2.0649096653739423,0.5985945494114027,2.68670654296875
EpiRAM,exp2,80,2,14.416486105820898,0.03419139570749618,1.8672009028281136,0.5983406236453392,2.6334073543548584
EpiRAM,exp2,80,3,14.400048605820865,0.03414213971920388,2.1094129279539118,0.5944161123522835,2.6486189365386963
EpiRAM,exp2,80,4,14.262031105820956,0.03385290815437609,1.7656176510577568,0.46994297877030267,2.657179594039917
EpiRAM,exp2,80,5,14.345233605820836,0.03404753717488183,1.694445786525738,0.39522377313071383,2.6787428855895996
EpiRAM,exp2,90,1,14.301748744048556,0.033941727708531926,2.077805710886391,0.5077501230273158,2.867732524871826
EpiRAM,exp2,90,2,14.395266244048434,0.034126430791814356,1.8339855502613074,0.5080186760307763,2.8834688663482666
EpiRAM,exp2,90,3,14.282143744048506,0.033915318906761305,1.7661163375221969,0.3955318305295888,2.8686776161193848
EpiRAM,exp2,90,4,14.324023744048459,0.033944639424112,1.7676509359668202,0.442510881178358,2.744368314743042
EpiRAM,exp2,90,5,14.274011244048484,0.03389486417594402,1.6659328400837552,0.3976250001528076,2.8327507972717285
TaOx-HfOx,exp1,100,1,0.0886873572761728,2.883266297123691e-05,3.81824045932176,0.6989356375498161,3.2734944820404053
TaOx-HfOx,exp1,100,2,0.08841520727617257,2.8745707326560187e-05,3.835537511817755,0.7059733493425462,3.319526433944702
TaOx-HfOx,exp1,100,3,0.08841520727617257,2.8745707312823922e-05,3.8355204061770656,0.7059733493425462,3.3804399967193604
TaOx-HfOx,exp1,100,4,0.0885412072761728,2.8806716618613986e-05,3.7230943156123577,0.701629014446155,3.3366241455078125
TaOx-HfOx,exp1,100,5,0.08866243227617301,2.8829595886766692e-05,3.7589885359611728,0.6914634758086464,3.2854807376861572
TaOx-HfOx,exp1,10,1,0.0884161132276172,2.806609686007397e-05,3.818173943997617,0.6989356375498161,2.008181095123291
TaOx-HfOx,exp1,10,2,0.08867141322761768,2.820732589692354e-05,3.7308726631601776,0.7026961423627363,2.0170576572418213
TaOx-HfOx,exp1,10,3,0.08817366322761706,2.8012429962152865e-05,3.769257719177591,0.7057521233405595,1.8969361782073975
TaOx-HfOx,exp1,10,4,0.08839118822761688,2.806302980877041e-05,3.7589885359611728,0.6914634758086464,1.9813027381896973
TaOx-HfOx,exp1,10,5,0.08831808822761705,2.804905028705097e-05,3.7109060295580827,0.6831616820637372,1.9369709491729736
TaOx-HfOx,exp1,1,1,0.06216423882276147,1.8090129420897693e-05,68.90945155644914,9.162564939277312,1.8569209575653076
TaOx-HfOx,exp1,1,2,0.06216423882276147,1.8090129420897693e-05,68.90945155644914,9.162564939277312,1.8171563148498535
TaOx-HfOx,exp1,1,3,0.06216423882276147,1.8087039107937224e-05,68.94840797277236,9.162438882931351,1.8193848133087158
TaOx-HfOx,exp1,1,4,0.06216423882276147,1.810033046852439e-05,69.4019458134011,9.06428090046414,1.8370554447174072
TaOx-HfOx,exp1,1,5,0.06216423882276147,1.8093373899484146e-05,69.13987454388075,9.15566146909751,1.8328022956848145
TaOx-HfOx,exp1,20,1,0.08817410145523448,2.8064315185442474e-05,3.8354626984829294,0.7059575517669359,2.0743319988250732
TaOx-HfOx,exp1,20,2,0.08817410145523448,2.8064315296574942e-05,3.83552015509329,0.7059891468865622,2.0641822814941406
TaOx-HfOx,exp1,20,3,0.08817410145523448,2.8064315200421666e-05,3.8354882494398863,0.7059575517669359,2.1148793697357178
TaOx-HfOx,exp1,20,4,0.08842132645523441,2.81482040072531e-05,3.7591791197855327,0.6915266658583334,2.133533239364624
TaOx-HfOx,exp1,20,5,0.08820380145523456,2.8098278397945828e-05,3.8078318963701787,0.708856400706793,2.14774751663208
TaOx-HfOx,exp1,30,1,0.08847638968285171,2.823646984680954e-05,3.7932093632128137,0.6909025672396787,2.286712169647217
TaOx-HfOx,exp1,30,2,0.08814291468285153,2.8116813221483117e-05,3.9274280373187955,0.7244248665904607,2.2452874183654785
TaOx-HfOx,exp1,30,3,0.08820423968285197,2.8149489265896516e-05,3.835537511817755,0.7059733493425462,2.330573320388794
TaOx-HfOx,exp1,30,4,0.08820423968285197,2.8149489223756308e-05,3.8354991445620517,0.705965450523145,2.300741195678711
TaOx-HfOx,exp1,30,5,0.08800858968285206,2.8049997949163538e-05,3.945711420677367,0.7154923583510495,2.3133158683776855
TaOx-HfOx,exp1,40,1,0.08841347791046883,2.8309925779931915e-05,3.729218049250158,0.6991882821108071,2.4031763076782227
TaOx-HfOx,exp1,40,2,0.08853800291046929,2.8339150014662724e-05,4.130426351579322,0.7443221367646018,2.4338977336883545
TaOx-HfOx,exp1,40,3,0.08821102791046918,2.824358371067869e-05,3.928356491877923,0.714598779694871,2.502504825592041
TaOx-HfOx,exp1,40,4,0.08841347791046883,2.830992563388153e-05,3.7291208671872123,0.6991882819686275,2.440769910812378
TaOx-HfOx,exp1,40,5,0.08836037791046902,2.8295672607930438e-05,3.7232674043192606,0.7017159007012808,2.4048678874969482
TaOx-HfOx,exp1,50,1,0.08824116613808668,2.832875773247132e-05,3.928379198127728,0.7146224759477064,2.5834531784057617
TaOx-HfOx,exp1,50,2,0.08853666613808674,2.840679292790568e-05,3.81824045932176,0.6989356375498161,2.6171836853027344
TaOx-HfOx,exp1,50,3,0.08816339113808641,2.826329918152899e-05,3.930070334959407,0.7189833855751857,2.5803658962249756
TaOx-HfOx,exp1,50,4,0.08824116613808668,2.8328757570986307e-05,3.9282961411249313,0.7145592856926548,2.620039701461792
TaOx-HfOx,exp1,50,5,0.08839051613808656,2.8380846642586838e-05,3.723355190142928,0.7017237994732923,2.5589752197265625
TaOx-HfOx,exp1,60,1,0.08829465436570402,2.840501127815912e-05,3.8355204061770656,0.7059733493425462,2.6928458213806152
TaOx-HfOx,exp1,60,2,0.08876747936570345,2.859066243882857e-05,3.92461934106739,0.7339673709158419,2.7336716651916504
TaOx-HfOx,exp1,60,3,0.08809900436570398,2.8305520075357526e-05,3.9458002299898065,0.7155160546828689,2.7701141834259033
TaOx-HfOx,exp1,60,4,0.08827130436570356,2.8413931700826686e-05,3.9283444465268245,0.7145908809070711,2.7255442142486572
TaOx-HfOx,exp1,60,5,0.08832435436570397,2.8438974562041074e-05,3.8079830513728448,0.7088564010227429,2.6753838062286377
TaOx-HfOx,exp1,70,1,0.08850389259332139,2.8565448083064954e-05,3.7295796476120473,0.6992198771672378,2.8678343296051025
TaOx-HfOx,exp1,70,2,0.0883247925933209,2.849018530056157e-05,3.835537511817755,0.7059733493425462,2.848311424255371
TaOx-HfOx,exp1,70,3,0.08845079259332093,2.8551194578222653e-05,3.7230053809816157,0.7016211156741505,2.9258084297180176
TaOx-HfOx,exp1,70,4,0.08845079259332093,2.855119460669709e-05,3.723190219438048,0.701629014446155,2.9124321937561035
TaOx-HfOx,exp1,70,5,0.08835449259332086,2.8524148583534883e-05,3.8079851078996763,0.7088564010385383,2.8844571113586426
TaOx-HfOx,exp1,80,1,0.08853403082093823,2.8647988631873888e-05,3.704516481742933,0.6830984918560823,3.057354211807251
TaOx-HfOx,exp1,80,2,0.08829360582093859,2.854268311990557e-05,3.9351222863831796,0.7251752486279202,3.021223783493042
TaOx-HfOx,exp1,80,3,0.08853403082093823,2.8650622091731134e-05,3.7295796476120473,0.6992198771672378,3.044351577758789
TaOx-HfOx,exp1,80,4,0.08852905582093828,2.8645268347714632e-05,3.7109060295580827,0.6831616820637372,3.0841963291168213
TaOx-HfOx,exp1,80,5,0.08848093082093857,2.863636854184465e-05,3.723100759323871,0.7016290143987689,3.0929949283599854
TaOx-HfOx,exp1,90,1,0.08856416904855577,2.873579635760455e-05,3.729928631091921,0.6994252443074025,3.2223668098449707
TaOx-HfOx,exp1,90,2,0.08851106904855596,2.8721542677251896e-05,3.723355190142928,0.7017237994732923,3.206423044204712
TaOx-HfOx,exp1,90,3,0.08856416904855577,2.8733162353228403e-05,3.7043724834646237,0.6830668966732603,3.252431631088257
TaOx-HfOx,exp1,90,4,0.08851106904855596,2.8721542595555277e-05,3.7230053809816157,0.7016211156741505,3.235900640487671
TaOx-HfOx,exp1,90,5,0.08865721904855582,2.8747489089008362e-05,3.818435378317107,0.6988487514052721,3.1721396446228027
TaOx-HfOx,exp2,100,1,0.09086195727617263,2.296399826085177e-05,5.067713931033791,1.6166755567793911,2.9401018619537354
TaOx-HfOx,exp2,100,2,0.09111460727617252,2.2975064987912678e-05,5.6339834130385675,1.6667064621826941,3.040745496749878
TaOx-HfOx,exp2,100,3,0.09100530727617291,2.289503697931728e-05,4.666685332530376,1.6500084112681226,3.062983512878418
TaOx-HfOx,exp2,100,4,0.09077595727617326,2.2857454848380943e-05,4.390682946995353,1.648160148190701,3.03074049949646
TaOx-HfOx,exp2,100,5,0.09080875727617277,2.2958588642254643e-05,5.126115832694544,1.6167071518042326,2.971292734146118
TaOx-HfOx,exp2,10,1,0.09053086322761715,2.2191955188246073e-05,5.127892114570102,1.6167071518042326,1.6420445442199707
TaOx-HfOx,exp2,10,2,0.09072371322761716,2.220081303490372e-05,5.1937616133741535,1.6181684041364006,1.706441879272461
TaOx-HfOx,exp2,10,3,0.09058406322761703,2.2191827495202095e-05,5.216477062873147,1.6181684041521978,1.5998406410217285
TaOx-HfOx,exp2,10,4,0.0898586382276171,2.1900973180946406e-05,2.395683449258446,0.9772693495127782,1.6151354312896729
TaOx-HfOx,exp2,10,5,0.09098301322761718,2.2217459077973116e-05,5.632447649496968,1.6667064562428537,1.6811168193817139
TaOx-HfOx,exp2,1,1,0.060375388822761625,1.2169124056038267e-05,50.22021879483965,6.859795892914938,1.5240705013275146
TaOx-HfOx,exp2,1,2,0.060375388822761625,1.218078365425592e-05,51.29778006812981,7.102674965113573,1.570063829421997
TaOx-HfOx,exp2,1,3,0.060375388822761625,1.2184938319595805e-05,51.28574684456311,7.101419049558868,1.5091969966888428
TaOx-HfOx,exp2,1,4,0.060375388822761625,1.218078365425592e-05,51.29778006812981,7.102674965113573,1.5454339981079102
TaOx-HfOx,exp2,1,5,0.060375388822761625,1.2187066645957742e-05,51.303331364702515,7.104159931059991,1.5293431282043457
TaOx-HfOx,exp2,20,1,0.09060800145523447,2.2181395118122963e-05,4.39023721285224,1.6481601481907004,1.848534345626831
TaOx-HfOx,exp2,20,2,0.0906844014552346,2.220682150161894e-05,4.717033813103543,1.650024208846839,1.8571465015411377
TaOx-HfOx,exp2,20,3,0.09060800145523447,2.2181395118122963e-05,4.39023721285224,1.6481601481907004,1.8078055381774902
TaOx-HfOx,exp2,20,4,0.09073420145523432,2.2215932818156526e-05,4.554977089742921,1.666167742841493,1.8257739543914795
TaOx-HfOx,exp2,20,5,0.09054460145523435,2.222792592607511e-05,4.783137142573183,1.6329311875188608,1.7889902591705322
TaOx-HfOx,exp2,30,1,0.09068986468285231,2.2224798651056942e-05,3.354671781469743,1.6651551257581267,1.9281563758850098
TaOx-HfOx,exp2,30,2,0.0905649896828519,2.2261236787717068e-05,4.390682946995353,1.648160148190701,1.9062466621398926
TaOx-HfOx,exp2,30,3,0.09061478968285154,2.2285413253046354e-05,4.865515716763179,1.6489973725457687,2.0398895740509033
TaOx-HfOx,exp2,30,4,0.09069133968285185,2.2269941886611897e-05,4.391691290967428,1.6481601481907004,2.0265252590179443
TaOx-HfOx,exp2,30,5,0.09041203968285169,2.224910541376099e-05,4.465584699772534,1.6481601481591124,1.9541747570037842
TaOx-HfOx,exp2,40,1,0.09044217791046932,2.2334898828114215e-05,4.411460261519293,1.6481601481591124,2.096867799758911
TaOx-HfOx,exp2,40,2,0.09059467791046878,2.2445837879856733e-05,5.12855578215223,1.6167071518042326,2.065533399581909
TaOx-HfOx,exp2,40,3,0.09072812791046876,2.2358226814183207e-05,4.279265039136453,1.6481601481907004,2.1311144828796387
TaOx-HfOx,exp2,40,4,0.09044080291046881,2.2258277215326733e-05,3.109457257561144,1.6569088452219667,2.095431089401245
TaOx-HfOx,exp2,40,5,0.09063147791046876,2.2400634738449595e-05,4.747475164591618,1.6329311873924826,2.1299688816070557
TaOx-HfOx,exp2,50,1,0.09051221613808652,2.2423257777652148e-05,4.409064429873783,1.6481601481591124,2.289921760559082
TaOx-HfOx,exp2,50,2,0.09075161613808626,2.2440289903944443e-05,4.391691290967428,1.6481601481907004,2.2595038414001465
TaOx-HfOx,exp2,50,3,0.09061049113808642,2.2382929173826724e-05,3.385136769256917,1.6651393281509215,2.278137683868408
TaOx-HfOx,exp2,50,4,0.09114346613808628,2.2560636778277745e-05,5.632073292074835,1.6667064562428537,2.2926483154296875
TaOx-HfOx,exp2,50,5,0.09120499113808622,2.2564611968842073e-05,5.639735748595378,1.6669592190481646,2.2906267642974854
TaOx-HfOx,exp2,60,1,0.09094765436570372,2.261583136727351e-05,4.880669184604142,1.6170705825027265,2.4305129051208496
TaOx-HfOx,exp2,60,2,0.0908581543657039,2.255258644438852e-05,4.665619448508178,1.6500084112681226,2.399207592010498
TaOx-HfOx,exp2,60,3,0.09077835436570365,2.2545542260397824e-05,4.926190362983214,1.6490131700107973,2.3981494903564453
TaOx-HfOx,exp2,60,4,0.09113045436570356,2.2636237151082258e-05,5.292018065369523,1.6178682641805444,2.4012298583984375
TaOx-HfOx,exp2,60,5,0.09072515436570378,2.2542521280549168e-05,4.838442021432734,1.6490131700897845,2.4581735134124756
TaOx-HfOx,exp2,70,1,0.0907782925933212,2.2686615424774512e-05,4.978416182047948,1.6168178229990828,2.6314682960510254
TaOx-HfOx,exp2,70,2,0.09113891759332145,2.2726659476812547e-05,5.638751842633682,1.6669592190323672,2.5329713821411133
TaOx-HfOx,exp2,70,3,0.09068509259332139,2.270135990585549e-05,5.12855578215223,1.6167071518042326,2.6005091667175293
TaOx-HfOx,exp2,70,4,0.09073164259332107,2.2705923673730144e-05,5.067710793551344,1.6166755567793911,2.607006311416626
TaOx-HfOx,exp2,70,5,0.09073209259332106,2.26086564090059e-05,4.257450561264398,1.6481601481907004,2.5650434494018555
TaOx-HfOx,exp2,80,1,0.09080168082093826,2.2793134618091532e-05,5.068450467003098,1.6166597592669705,2.707533836364746
TaOx-HfOx,exp2,80,2,0.0914683058209386,2.2831125888893245e-05,5.639802535626825,1.6669592190481646,2.7302818298339844
TaOx-HfOx,exp2,80,3,0.09088073082093823,2.293251271638399e-05,5.4143667632342165,1.6310355345738992,2.7793283462524414
TaOx-HfOx,exp2,80,4,0.09080843082093872,2.2771789433440706e-05,4.978416182047948,1.6168178229990828,2.7254104614257812
TaOx-HfOx,exp2,80,5,0.09088503082093831,2.275098926038501e-05,4.747620319966559,1.6329311873924826,2.72001051902771
TaOx-HfOx,exp2,90,1,0.09116869404855597,2.3002839279241473e-05,5.676253196087228,1.6664536930426606,2.87429141998291
TaOx-HfOx,exp2,90,2,0.09077196904855589,2.287334725757612e-05,5.127892114570102,1.6167071518042326,2.8931148052215576
TaOx-HfOx,exp2,90,3,0.0910861440485557,2.289054167024519e-05,5.641677698827808,1.6669592190481646,2.853595733642578
TaOx-HfOx,exp2,90,4,0.09104151904855588,2.2846679919519206e-05,4.779236942328184,1.6329312814189003,2.9158406257629395
TaOx-HfOx,exp2,90,5,0.09059286904855537,2.2760149465758494e-05,4.465584699772534,1.6481601481591124,2.859133720397949
